age,job,marital,education,balance,housing,duration,campaign,approval
36.0,9,1,2,847,yes,109.0,1,no
54.0,5,1,1,426,yes,74.0,1,no
32.0,4,1,2,786,yes,72.0,1,no
36.0,4,0,2,1146,no,383.0,2,no
60.0,5,1,1,352,yes,113.0,3,no
32.0,9,2,1,252,no,400.0,1,no
57.0,4,1,2,1061,no,387.0,8,no
34.0,1,1,0,682,yes,59.0,2,no
27.0,8,2,1,535,yes,528.0,1,no
52.0,4,2,2,357,no,1223.0,6,yes
45.0,0,0,3,1107,yes,38.0,2,no
58.0,0,2,1,1602,no,1139.0,2,no
39.0,1,2,0,280,yes,286.0,2,no
48.0,1,2,1,574,yes,369.0,2,no
36.0,4,2,1,274,no,333.0,5,no
31.0,9,2,1,896,yes,198.0,1,no
41.0,4,1,2,954,yes,106.0,8,no
30.0,6,2,1,463,no,423.0,1,no
57.0,5,1,2,274,no,116.0,4,no
29.0,0,2,1,1157,yes,30.0,1,yes
29.0,7,0,1,358,yes,1101.0,2,yes
30.0,4,2,2,276,no,102.0,1,no
44.0,4,1,2,1251,yes,384.0,6,no
33.0,8,2,3,2123,no,156.0,2,no
56.0,0,0,1,1836,yes,99.0,3,no
26.0,7,2,1,1302,no,280.0,6,yes
52.0,9,1,1,338,no,20.0,2,no
32.0,4,2,1,516,yes,258.0,1,no
36.0,9,2,1,274,no,85.0,6,no
26.0,1,1,1,402,no,355.0,1,no
37.0,1,1,1,466,yes,66.0,3,no
34.0,9,1,1,612,yes,467.0,1,no
26.0,7,2,1,2097,yes,582.0,2,no
32.0,7,1,1,312,yes,744.0,1,yes
30.0,4,2,2,309,no,185.0,4,no
27.0,9,2,1,504,yes,13.0,5,no
42.0,0,2,1,304,yes,98.0,1,no
33.0,1,2,0,366,yes,127.0,1,no
37.0,1,1,1,341,no,45.0,2,no
45.0,1,1,1,1944,yes,244.0,3,no
36.0,2,1,2,1789,no,2769.0,4,yes
39.0,4,2,2,274,yes,561.0,4,no
33.0,4,2,2,610,no,182.0,1,no
47.0,7,1,1,1632,no,618.0,1,no
49.0,2,1,1,438,yes,198.0,3,no
46.0,4,0,1,790,no,126.0,6,no
31.0,7,1,1,159,yes,715.0,1,no
43.0,10,0,1,1954,yes,63.0,1,no
30.0,1,2,1,508,yes,412.0,1,yes
43.0,4,0,2,745,no,66.0,1,no
42.0,1,1,1,450,yes,96.0,1,no
30.0,0,2,2,567,no,633.0,1,yes
33.0,4,2,2,230,yes,364.0,1,no
41.0,0,1,1,2003,no,298.0,3,no
29.0,1,2,1,953,yes,341.0,1,no
38.0,10,1,1,40,yes,364.0,1,no
29.0,9,1,2,1021,yes,234.0,7,no
80.0,3,1,0,274,no,639.0,1,yes
38.0,4,2,2,2077,no,310.0,4,no
36.0,1,0,0,391,yes,123.0,4,no
38.0,6,1,2,1013,no,253.0,1,no
44.0,4,1,1,274,yes,96.0,2,no
31.0,4,1,2,1294,no,297.0,1,yes
31.0,7,2,1,305,yes,501.0,2,no
57.0,0,0,0,450,yes,67.0,1,no
37.0,1,1,0,778,yes,281.0,1,no
50.0,1,1,1,520,yes,475.0,2,no
60.0,5,1,0,2352,no,205.0,1,no
51.0,4,1,2,2065,yes,272.0,1,no
48.0,1,1,1,1462,yes,349.0,1,no
42.0,1,1,0,213,yes,216.0,4,no
36.0,1,1,1,469,yes,183.0,1,no
43.0,4,1,2,738,yes,130.0,1,no
31.0,0,1,0,615,yes,61.0,6,no
49.0,9,2,1,213,yes,92.0,2,no
35.0,4,0,2,723,no,37.0,2,no
44.0,2,1,1,2153,yes,354.0,2,no
34.0,6,1,2,530,no,203.0,1,no
46.0,1,1,1,964,no,152.0,1,no
49.0,1,1,0,1129,yes,41.0,5,no
32.0,1,1,1,393,no,20.0,5,no
35.0,4,0,2,688,yes,277.0,1,no
51.0,0,1,1,1770,no,83.0,2,no
57.0,5,0,1,120,yes,531.0,1,no
59.0,4,1,2,1406,no,91.0,5,no
40.0,7,0,3,1988,yes,315.0,1,no
49.0,4,2,2,813,no,70.0,9,no
51.0,4,1,1,1809,yes,384.0,1,no
35.0,0,1,1,274,no,105.0,3,no
29.0,6,1,1,224,yes,305.0,2,no
32.0,7,2,1,425,yes,158.0,2,yes
37.0,3,0,1,1132,yes,199.0,1,no
49.0,10,1,0,103,yes,25.0,1,no
45.0,9,1,3,723,yes,147.0,1,no
34.0,9,2,1,725,yes,538.0,8,no
53.0,9,1,1,274,no,77.0,9,no
42.0,2,1,0,422,no,94.0,2,no
43.0,9,1,1,1827,yes,1721.0,2,yes
52.0,5,1,1,678,no,143.0,1,no
34.0,1,2,1,353,no,104.0,1,no
34.0,9,0,2,885,yes,587.0,2,yes
27.0,7,1,1,274,yes,1608.0,13,yes
43.0,10,1,2,332,yes,48.0,4,no
41.0,9,1,2,770,yes,74.0,1,no
72.0,5,1,1,1959,no,427.0,1,no
35.0,1,1,0,676,yes,73.0,1,no
41.0,4,1,2,691,yes,14.0,21,no
36.0,1,0,0,130,yes,725.0,1,yes
51.0,3,1,0,304,yes,333.0,2,no
37.0,6,1,2,410,no,244.0,6,no
42.0,0,2,1,152,yes,519.0,1,yes
26.0,0,2,1,583,yes,242.0,7,no
23.0,7,2,1,517,yes,222.0,1,no
50.0,4,1,2,76,yes,130.0,2,no
37.0,1,1,1,413,yes,490.0,1,no
35.0,4,1,2,1738,no,258.0,2,no
37.0,4,1,2,665,no,337.0,2,no
79.0,5,0,3,1702,no,220.0,7,no
39.0,9,1,1,390,no,79.0,2,no
47.0,7,1,1,274,yes,250.0,1,no
44.0,1,1,1,1033,yes,130.0,1,no
36.0,4,2,2,1767,no,882.0,8,yes
33.0,1,2,1,1937,yes,515.0,1,no
42.0,7,1,1,370,yes,238.0,3,no
35.0,9,2,2,1620,no,32.0,2,no
31.0,1,1,1,722,yes,907.0,2,no
58.0,7,1,0,339,no,162.0,1,no
46.0,4,1,2,274,no,70.0,2,no
41.0,0,2,1,656,yes,99.0,6,no
58.0,9,1,1,2191,yes,325.0,1,no
33.0,1,1,4,410,no,305.0,12,no
31.0,10,1,1,298,yes,631.0,1,no
55.0,9,0,1,1855,no,169.0,1,yes
38.0,9,2,1,573,yes,61.0,2,no
55.0,3,1,1,412,no,256.0,2,no
47.0,4,2,2,274,no,58.0,3,no
51.0,3,1,0,741,yes,142.0,3,no
46.0,4,2,2,596,yes,36.0,6,no
61.0,4,1,2,1106,no,106.0,1,yes
47.0,4,2,2,694,no,71.0,4,no
34.0,9,1,1,321,no,132.0,6,no
34.0,1,1,1,1277,yes,120.0,1,no
41.0,4,0,2,1841,no,181.0,2,no
36.0,1,0,1,265,no,152.0,2,no
26.0,1,2,1,652,yes,302.0,1,no
35.0,4,1,2,282,no,93.0,3,yes
36.0,1,1,1,1325,no,235.0,2,no
26.0,4,2,2,441,no,129.0,1,yes
58.0,4,1,0,1733,yes,94.0,2,no
50.0,1,1,1,1631,yes,310.0,1,no
61.0,5,1,1,350,yes,195.0,7,no
,9,2,1,1552,yes,196.0,1,no
49.0,1,2,0,1783,yes,93.0,1,no
74.0,5,1,1,1057,no,394.0,2,yes
53.0,1,1,1,733,yes,288.0,3,no
46.0,6,1,1,648,yes,208.0,2,no
47.0,4,1,2,274,no,508.0,1,yes
42.0,1,2,0,366,no,86.0,2,no
56.0,7,1,1,2338,yes,189.0,1,no
42.0,9,1,1,276,no,249.0,2,no
49.0,3,1,0,516,yes,450.0,1,no
43.0,10,2,3,1824,yes,680.0,1,no
39.0,7,1,1,2107,yes,175.0,2,no
66.0,5,1,0,476,no,479.0,1,yes
30.0,9,2,2,1634,no,270.0,3,no
38.0,4,2,2,274,no,164.0,1,no
31.0,1,1,1,1434,yes,158.0,1,no
32.0,9,1,1,1834,no,50.0,4,no
48.0,9,1,1,2173,no,80.0,2,no
34.0,0,1,2,311,no,45.0,1,no
28.0,8,2,1,302,no,220.0,2,no
40.0,0,2,1,1438,yes,161.0,2,no
36.0,2,1,1,407,no,98.0,1,no
52.0,5,1,1,825,no,79.0,1,no
46.0,0,1,0,541,yes,157.0,2,no
25.0,9,2,1,1585,yes,339.0,1,no
13.0,1,1,1,434,yes,274.0,2,no
40.0,1,1,0,1886,yes,977.0,1,no
26.0,4,0,2,96,no,127.0,2,no
26.0,1,2,0,1838,yes,329.0,4,no
35.0,6,2,1,1460,no,1441.0,3,no
40.0,0,2,1,530,yes,231.0,1,no
31.0,4,1,2,841,yes,96.0,2,no
32.0,0,1,1,1869,yes,213.0,1,no
33.0,0,1,1,369,yes,335.0,1,yes
53.0,7,0,1,948,yes,959.0,3,yes
46.0,9,0,1,29,yes,429.0,3,yes
28.0,4,2,2,2099,no,383.0,6,no
31.0,1,1,1,462,yes,40.0,1,no
44.0,1,1,0,674,yes,110.0,2,no
35.0,0,1,1,274,no,326.0,1,no
50.0,9,0,3,1719,yes,179.0,3,no
32.0,9,1,1,278,yes,132.0,8,no
51.0,0,1,1,677,yes,95.0,1,no
51.0,4,1,2,22,yes,248.0,2,no
31.0,1,1,3,201,yes,100.0,3,no
41.0,0,0,1,109,yes,226.0,10,no
57.0,9,1,2,2348,no,174.0,3,no
34.0,4,2,2,2212,yes,29.0,3,no
47.0,9,1,1,18,yes,176.0,2,no
47.0,0,0,1,1189,yes,106.0,2,no
36.0,6,1,1,460,yes,136.0,1,no
29.0,3,2,2,293,no,110.0,2,yes
39.0,9,1,1,1887,no,230.0,3,no
53.0,1,2,3,274,no,140.0,7,no
47.0,1,1,1,48,yes,118.0,2,no
51.0,9,0,1,1633,yes,151.0,10,no
48.0,1,1,1,679,yes,693.0,2,no
32.0,9,1,1,2068,no,31.0,1,no
36.0,4,0,2,830,no,125.0,2,no
50.0,11,1,0,602,yes,670.0,4,yes
39.0,0,1,1,829,yes,454.0,2,yes
31.0,1,1,1,1359,yes,159.0,3,no
49.0,0,1,1,640,no,504.0,2,no
33.0,10,0,1,644,no,29.0,28,no
26.0,4,2,2,1264,yes,190.0,1,no
27.0,1,1,1,622,yes,332.0,2,no
51.0,1,1,0,637,yes,143.0,4,no
26.0,0,2,1,980,no,77.0,1,no
45.0,0,1,1,464,no,517.0,4,no
54.0,9,1,1,126,no,2029.0,1,yes
49.0,9,1,2,1492,yes,269.0,1,no
47.0,9,1,1,267,no,457.0,2,no
42.0,3,1,0,357,no,184.0,1,no
50.0,2,1,2,687,yes,47.0,4,no
37.0,0,1,1,207,yes,158.0,2,no
54.0,1,1,0,1999,no,168.0,3,no
40.0,7,1,1,325,yes,50.0,1,no
50.0,7,1,1,1084,no,757.0,4,no
57.0,5,1,1,323,yes,93.0,4,no
33.0,9,1,1,1860,no,285.0,2,no
49.0,9,1,1,190,yes,390.0,1,no
35.0,7,1,1,274,yes,146.0,2,no
28.0,1,2,1,274,yes,386.0,1,no
58.0,4,1,2,443,no,145.0,7,no
31.0,0,2,1,92,no,230.0,1,no
36.0,4,0,2,865,no,237.0,2,no
49.0,1,2,0,1132,no,474.0,2,no
30.0,10,1,1,415,yes,350.0,4,no
29.0,7,2,1,479,yes,487.0,7,no
50.0,4,1,3,1831,no,1009.0,2,no
26.0,8,2,2,557,no,87.0,1,yes
27.0,3,1,1,2038,yes,82.0,3,no
32.0,1,2,1,1438,yes,183.0,1,no
62.0,11,1,1,627,no,139.0,5,no
34.0,1,2,1,2302,yes,115.0,3,no
25.0,0,2,2,1331,no,124.0,2,no
34.0,4,2,2,601,yes,633.0,28,no
44.0,9,2,1,1443,no,718.0,1,yes
38.0,4,1,2,1228,yes,63.0,1,no
57.0,0,1,1,440,no,180.0,1,no
36.0,6,1,2,753,no,47.0,1,no
41.0,2,1,1,1253,yes,391.0,1,no
36.0,4,2,2,887,no,85.0,3,no
27.0,4,2,2,482,yes,373.0,1,no
37.0,9,0,1,297,no,289.0,2,no
47.0,4,2,2,1989,no,805.0,1,yes
31.0,7,0,0,709,yes,623.0,1,yes
39.0,6,1,1,2022,yes,483.0,1,no
35.0,0,0,2,1389,yes,26.0,2,no
40.0,1,1,1,335,yes,112.0,3,no
38.0,4,2,2,274,yes,213.0,2,no
31.0,9,1,1,1897,yes,129.0,1,no
36.0,1,1,0,1218,no,330.0,1,yes
53.0,4,1,0,1567,no,104.0,1,no
59.0,1,1,0,935,no,184.0,1,no
29.0,4,2,2,1842,no,120.0,3,no
30.0,0,2,1,1912,yes,159.0,4,no
52.0,0,1,1,651,yes,391.0,3,no
55.0,1,1,1,1114,yes,112.0,2,no
56.0,1,1,0,674,yes,76.0,1,no
32.0,0,1,1,350,yes,189.0,2,no
24.0,1,1,1,274,no,94.0,1,no
51.0,1,1,0,1012,yes,184.0,3,no
36.0,4,1,2,1287,yes,100.0,2,no
36.0,9,1,2,438,yes,57.0,1,no
42.0,4,1,2,1593,yes,525.0,3,yes
49.0,0,1,1,2310,yes,60.0,1,no
48.0,4,1,1,1622,yes,251.0,11,no
36.0,4,1,1,354,yes,251.0,3,no
48.0,4,1,0,1677,no,219.0,6,no
30.0,9,1,2,799,no,976.0,12,yes
27.0,4,2,2,274,no,46.0,1,no
38.0,2,1,2,274,yes,185.0,3,no
36.0,9,2,1,286,no,587.0,2,yes
45.0,9,1,1,323,no,65.0,2,no
44.0,3,1,2,710,no,491.0,1,no
42.0,9,1,1,833,yes,432.0,2,no
37.0,2,1,2,2209,no,102.0,1,no
48.0,1,1,1,1192,yes,264.0,1,no
57.0,5,1,0,79,yes,75.0,1,no
44.0,7,1,1,1541,yes,106.0,2,no
48.0,9,1,1,291,yes,81.0,1,no
56.0,5,1,0,273,no,89.0,23,no
37.0,4,1,2,1450,yes,95.0,2,no
47.0,1,1,1,2081,yes,322.0,1,no
54.0,3,1,3,274,no,94.0,5,no
51.0,5,0,1,1443,no,417.0,1,yes
47.0,0,1,1,1891,no,567.0,1,yes
25.0,4,1,2,155,yes,600.0,4,yes
39.0,7,2,1,721,no,5.0,1,no
40.0,4,1,2,2239,yes,464.0,5,no
38.0,4,2,2,1453,no,222.0,1,no
34.0,4,1,2,1787,yes,469.0,1,yes
53.0,3,1,0,1692,no,99.0,1,no
32.0,7,1,1,435,yes,297.0,2,no
35.0,1,1,1,510,yes,41.0,3,no
24.0,8,2,1,1494,no,390.0,1,no
58.0,1,1,0,274,yes,535.0,2,no
49.0,4,1,0,1844,no,269.0,2,yes
45.0,7,2,1,1466,yes,1010.0,3,no
55.0,4,1,2,442,yes,73.0,6,no
42.0,2,1,2,430,yes,650.0,1,no
28.0,0,1,1,1065,yes,53.0,2,no
48.0,1,1,1,258,no,270.0,1,no
51.0,4,2,2,235,yes,119.0,6,no
38.0,3,1,0,295,no,634.0,2,no
27.0,1,2,1,288,no,72.0,2,no
50.0,9,2,1,513,yes,270.0,1,no
44.0,1,1,0,1038,yes,165.0,2,no
40.0,4,1,2,325,no,164.0,2,no
29.0,7,2,1,139,yes,196.0,1,no
34.0,7,1,1,274,yes,78.0,4,no
44.0,6,2,2,1727,yes,897.0,4,yes
50.0,2,1,2,326,no,22.0,8,no
34.0,4,1,2,1695,yes,161.0,3,no
54.0,5,0,0,296,no,23.0,4,no
34.0,9,1,2,1416,yes,490.0,2,no
34.0,0,2,2,292,yes,359.0,1,yes
52.0,1,1,0,1294,yes,213.0,2,no
60.0,11,1,3,2187,no,122.0,1,no
39.0,4,2,1,1005,yes,587.0,4,no
58.0,5,1,0,2062,no,199.0,6,no
41.0,9,0,1,326,no,261.0,2,no
48.0,9,1,1,2265,no,5.0,3,no
58.0,4,1,2,1488,no,1531.0,1,no
40.0,6,1,0,366,yes,92.0,1,no
48.0,4,1,2,812,yes,179.0,2,no
52.0,1,0,0,1467,yes,41.0,1,no
50.0,6,1,1,1558,yes,197.0,2,no
25.0,9,2,1,1082,no,144.0,5,no
54.0,5,1,0,478,no,255.0,1,no
34.0,7,1,1,126,yes,56.0,2,no
48.0,4,1,2,263,yes,20.0,6,no
37.0,0,1,2,979,no,331.0,7,no
66.0,5,1,2,1527,no,216.0,1,yes
32.0,4,2,2,938,yes,64.0,1,no
45.0,1,1,1,966,yes,34.0,1,no
43.0,1,2,1,298,no,68.0,1,no
41.0,4,1,2,346,yes,764.0,3,no
40.0,9,0,2,1500,yes,64.0,1,no
44.0,7,2,1,1314,yes,257.0,2,no
43.0,1,1,0,459,yes,58.0,3,no
30.0,11,2,2,2159,no,30.0,3,no
32.0,7,1,1,335,yes,529.0,5,no
57.0,0,1,1,16,yes,8.0,7,no
31.0,1,2,2,712,yes,147.0,1,no
49.0,11,1,1,274,no,173.0,2,no
31.0,0,2,1,2096,yes,132.0,1,no
41.0,0,1,2,1272,no,286.0,1,no
44.0,4,1,2,2327,no,476.0,1,no
54.0,2,1,3,1529,no,221.0,5,no
37.0,1,0,1,274,yes,146.0,4,yes
34.0,4,1,1,137,yes,532.0,2,no
43.0,9,1,1,540,no,69.0,6,no
44.0,4,1,2,919,yes,157.0,2,no
44.0,7,1,1,301,no,485.0,1,no
53.0,0,0,1,300,yes,56.0,1,no
36.0,9,1,1,462,no,69.0,1,no
58.0,9,0,1,199,no,131.0,2,no
26.0,8,2,1,190,no,95.0,2,no
34.0,9,2,1,450,no,294.0,3,no
55.0,1,1,0,1164,yes,146.0,1,no
55.0,1,1,1,721,yes,58.0,2,no
34.0,2,1,2,379,yes,249.0,2,no
41.0,2,0,1,1408,yes,10.0,8,no
38.0,3,0,1,344,no,255.0,3,yes
28.0,1,2,1,1717,no,337.0,4,no
41.0,9,1,1,1414,yes,142.0,1,no
30.0,0,1,2,274,yes,209.0,2,no
39.0,9,1,3,1009,no,825.0,2,no
41.0,0,1,1,2335,yes,87.0,1,no
36.0,9,1,1,2119,yes,219.0,4,no
37.0,4,1,2,780,yes,143.0,1,no
59.0,6,1,2,1911,no,70.0,1,no
26.0,9,2,1,528,yes,371.0,2,no
43.0,9,1,1,274,yes,539.0,8,no
42.0,4,1,1,247,no,176.0,1,no
46.0,1,1,3,2252,yes,725.0,3,yes
31.0,0,1,1,279,yes,101.0,7,no
43.0,10,1,1,1866,no,169.0,2,no
48.0,1,2,2,1635,yes,15.0,1,no
41.0,1,1,1,1296,yes,234.0,5,no
32.0,6,1,2,1878,no,171.0,15,no
45.0,9,1,2,532,no,14.0,3,no
52.0,0,2,3,1605,no,242.0,2,yes
37.0,6,1,1,737,no,155.0,15,no
38.0,1,0,1,274,yes,580.0,1,no
36.0,7,2,1,445,yes,223.0,2,no
58.0,5,1,1,2309,no,297.0,1,no
37.0,4,1,2,1828,no,124.0,2,no
30.0,9,2,1,331,no,465.0,2,no
47.0,9,1,1,1610,yes,330.0,1,no
40.0,9,1,1,1995,yes,153.0,2,no
42.0,4,0,2,274,no,131.0,2,no
71.0,11,1,2,614,no,208.0,1,no
54.0,1,1,1,701,yes,98.0,1,no
53.0,2,1,0,301,yes,230.0,3,yes
33.0,1,0,1,724,no,400.0,2,no
30.0,9,2,2,1222,yes,284.0,1,no
39.0,7,0,1,545,yes,243.0,1,no
32.0,1,1,1,276,yes,16.0,9,no
34.0,9,2,1,334,no,274.0,2,no
39.0,6,2,2,1935,no,122.0,3,no
75.0,5,1,1,2346,no,219.0,2,no
33.0,0,0,1,992,yes,301.0,3,no
40.0,7,1,1,2254,yes,7.0,8,no
37.0,9,1,3,321,no,374.0,3,no
69.0,5,1,0,543,no,26.0,1,no
52.0,10,1,0,294,yes,172.0,1,no
31.0,0,0,1,620,no,332.0,1,no
28.0,9,2,1,1377,no,253.0,1,no
29.0,4,2,2,1441,no,200.0,2,no
46.0,7,1,1,1657,no,405.0,2,no
28.0,1,1,1,374,yes,132.0,2,no
41.0,0,1,1,274,no,89.0,1,no
42.0,9,0,1,1378,no,86.0,1,no
34.0,0,2,1,559,no,147.0,4,no
28.0,1,1,1,1736,yes,369.0,2,yes
43.0,4,2,1,383,yes,64.0,3,no
32.0,9,1,1,735,no,98.0,14,no
33.0,9,2,2,399,no,66.0,2,no
70.0,5,1,1,835,no,149.0,2,no
36.0,7,1,1,1791,yes,240.0,3,no
53.0,9,1,1,476,no,87.0,6,no
30.0,1,2,1,2164,no,816.0,1,no
45.0,7,0,1,182,no,155.0,2,no
31.0,7,2,1,731,yes,106.0,2,no
28.0,0,1,1,286,yes,73.0,3,no
45.0,1,1,0,274,no,574.0,5,no
51.0,4,1,2,447,yes,8.0,1,no
53.0,4,1,0,1952,no,14.0,3,no
40.0,9,1,1,524,yes,731.0,4,no
53.0,1,1,0,327,yes,208.0,1,no
31.0,1,0,1,280,yes,821.0,1,no
30.0,4,1,2,793,no,137.0,4,no
53.0,2,1,1,203,yes,101.0,3,no
40.0,1,1,0,1739,yes,173.0,6,no
26.0,4,2,1,795,yes,582.0,11,no
47.0,1,1,1,274,yes,676.0,1,no
51.0,4,1,2,1417,no,384.0,1,no
45.0,10,1,0,451,yes,62.0,2,no
35.0,4,1,2,274,yes,295.0,3,no
36.0,4,2,2,1031,yes,241.0,2,no
57.0,0,1,1,1577,no,132.0,7,no
42.0,1,1,0,527,yes,175.0,2,no
32.0,1,1,1,237,yes,648.0,1,yes
30.0,4,1,2,1072,no,251.0,2,yes
36.0,9,1,1,1648,no,184.0,2,no
43.0,9,1,1,560,yes,119.0,3,no
69.0,5,2,2,1580,no,417.0,1,yes
31.0,9,2,2,1088,no,95.0,1,no
35.0,9,1,1,274,no,125.0,2,no
26.0,2,1,2,311,yes,207.0,1,no
46.0,9,1,1,665,no,162.0,5,no
30.0,9,1,1,1236,yes,176.0,1,no
33.0,4,2,2,345,no,107.0,6,no
34.0,4,1,4,690,yes,28.0,1,no
48.0,1,1,0,791,yes,1231.0,2,no
31.0,4,1,2,1212,no,200.0,4,no
46.0,4,0,2,299,no,103.0,2,no
40.0,7,1,1,1291,no,150.0,2,no
39.0,2,1,1,274,no,108.0,7,no
33.0,9,2,1,863,yes,124.0,1,no
50.0,1,1,0,1579,yes,309.0,2,no
84.0,5,0,0,856,no,353.0,3,yes
40.0,1,1,0,448,yes,742.0,4,no
55.0,4,1,2,505,no,200.0,1,no
40.0,7,0,1,1531,yes,177.0,1,no
46.0,0,1,0,370,no,151.0,2,no
43.0,6,2,2,274,no,147.0,1,no
34.0,1,1,1,517,yes,193.0,6,no
35.0,9,2,1,400,no,112.0,2,no
57.0,5,1,3,1419,yes,108.0,1,no
25.0,8,2,1,282,no,107.0,2,yes
32.0,6,1,2,460,yes,106.0,2,no
52.0,5,2,1,578,no,463.0,3,no
31.0,6,2,2,141,yes,131.0,3,no
34.0,4,1,2,130,yes,140.0,2,no
42.0,9,0,1,515,no,163.0,4,no
47.0,1,0,0,400,yes,2456.0,2,yes
50.0,6,0,2,287,yes,76.0,1,yes
30.0,9,1,1,100,yes,435.0,1,yes
33.0,7,2,1,618,yes,302.0,1,no
56.0,9,2,2,1055,no,306.0,1,no
34.0,0,0,1,1260,yes,259.0,3,no
33.0,9,1,1,184,yes,502.0,2,no
32.0,4,2,2,723,yes,72.0,2,no
34.0,4,1,2,2037,yes,265.0,1,no
37.0,9,1,1,1151,yes,413.0,2,no
30.0,4,1,1,274,yes,756.0,3,no
29.0,1,1,1,678,yes,241.0,2,no
56.0,10,0,0,980,no,258.0,2,no
31.0,4,1,2,684,yes,137.0,16,no
59.0,11,1,3,1930,no,48.0,2,no
36.0,3,1,1,1750,no,283.0,1,no
51.0,1,0,1,1156,yes,247.0,2,no
54.0,6,0,0,1987,yes,193.0,4,no
37.0,4,1,2,274,no,129.0,4,no
32.0,9,1,2,1929,no,209.0,2,no
42.0,6,1,2,940,no,31.0,1,no
29.0,1,1,1,618,no,88.0,5,no
52.0,1,1,0,1190,yes,22.0,5,no
40.0,9,1,1,1256,no,234.0,5,no
30.0,7,1,1,497,no,23.0,1,no
55.0,2,0,1,773,yes,353.0,2,yes
49.0,4,1,2,366,yes,221.0,2,no
33.0,9,1,2,2211,no,196.0,1,no
32.0,7,2,1,1665,no,395.0,1,no
21.0,8,2,1,2161,no,126.0,3,no
42.0,9,1,1,694,yes,13.0,5,no
56.0,6,1,1,978,no,170.0,1,no
39.0,11,2,1,1054,no,20.0,1,no
30.0,2,2,1,855,no,358.0,6,no
55.0,5,1,1,432,no,159.0,1,no
43.0,1,1,0,733,yes,225.0,3,no
53.0,10,1,1,368,no,493.0,1,yes
57.0,5,1,1,1136,no,585.0,1,yes
39.0,6,2,3,274,no,13.0,11,no
56.0,9,0,2,657,yes,26.0,1,no
29.0,7,2,3,307,no,161.0,1,no
38.0,1,1,0,753,yes,122.0,1,no
59.0,4,1,2,1503,no,456.0,2,no
42.0,9,2,3,605,yes,26.0,7,no
46.0,1,1,0,274,yes,51.0,9,no
31.0,0,1,1,277,yes,37.0,12,no
35.0,7,0,1,491,yes,150.0,1,no
50.0,6,1,1,310,no,104.0,10,no
42.0,1,1,0,1088,yes,721.0,1,no
36.0,7,2,1,945,no,9.0,13,no
25.0,0,2,2,490,no,68.0,1,no
42.0,4,2,2,2271,no,74.0,3,no
27.0,8,2,2,189,yes,146.0,3,no
32.0,1,1,0,670,yes,777.0,4,yes
57.0,4,1,2,1300,yes,339.0,2,no
48.0,1,1,1,1024,yes,78.0,2,no
34.0,1,0,1,57,yes,248.0,2,no
33.0,7,1,1,480,yes,201.0,1,no
26.0,9,2,1,1265,yes,18.0,9,no
50.0,1,1,1,807,no,83.0,4,no
60.0,9,2,2,1766,no,233.0,2,no
47.0,4,1,2,2152,yes,174.0,2,no
31.0,4,1,2,537,no,89.0,1,no
52.0,9,1,2,274,no,145.0,3,no
36.0,7,1,1,722,yes,1017.0,1,no
43.0,1,1,0,737,yes,548.0,2,no
30.0,9,2,2,902,yes,213.0,4,no
32.0,1,1,1,423,no,210.0,1,no
31.0,4,2,2,1183,yes,224.0,3,no
29.0,4,2,1,810,yes,541.0,19,no
48.0,7,0,1,1810,no,104.0,1,no
32.0,7,2,1,406,no,171.0,1,yes
30.0,3,2,2,1027,no,387.0,2,no
48.0,1,1,1,730,yes,830.0,1,yes
51.0,1,1,3,1505,yes,57.0,1,no
34.0,4,1,2,828,no,97.0,1,yes
35.0,1,1,1,825,yes,474.0,2,no
49.0,4,2,0,781,no,115.0,6,no
36.0,10,1,1,25,yes,153.0,1,no
37.0,1,0,1,307,yes,106.0,2,no
37.0,4,1,2,1445,yes,645.0,2,no
49.0,1,1,0,1049,no,210.0,2,no
44.0,7,0,1,274,yes,97.0,1,no
40.0,8,1,1,527,no,52.0,1,no
57.0,9,1,1,814,yes,223.0,1,no
39.0,9,1,1,844,yes,126.0,2,no
38.0,7,1,1,274,no,1473.0,6,no
51.0,1,0,1,352,yes,723.0,2,no
27.0,1,2,1,1909,no,279.0,2,yes
38.0,1,2,2,2305,no,293.0,20,no
30.0,9,2,1,66,yes,670.0,2,yes
36.0,8,2,3,645,no,359.0,2,no
37.0,10,1,1,1535,no,404.0,1,yes
53.0,0,1,1,709,no,317.0,6,no
38.0,10,1,2,1741,yes,830.0,1,yes
48.0,4,1,2,2058,no,37.0,1,no
26.0,3,1,1,32,yes,191.0,1,no
33.0,1,2,1,90,yes,767.0,2,yes
47.0,9,1,3,1571,yes,168.0,1,no
45.0,4,0,2,490,yes,89.0,4,no
32.0,1,0,1,274,yes,746.0,2,no
69.0,5,1,3,680,no,225.0,1,yes
65.0,11,1,3,2021,no,256.0,1,yes
37.0,1,1,1,651,yes,219.0,2,no
45.0,1,0,0,274,yes,211.0,2,no
36.0,1,1,1,169,yes,177.0,2,no
62.0,6,0,2,280,yes,216.0,1,yes
37.0,4,1,2,1946,no,106.0,2,no
39.0,7,0,1,892,yes,869.0,1,yes
38.0,9,2,1,155,yes,1173.0,3,yes
31.0,4,1,2,809,yes,58.0,2,no
58.0,1,0,0,2219,yes,124.0,10,no
44.0,4,2,2,1332,yes,201.0,2,no
31.0,1,1,1,366,yes,688.0,1,yes
33.0,9,2,1,1563,no,501.0,2,yes
